judul,teks,link-href,label
"Dugaan Korupsi Retribusi Sampah Bandar Lampung, Mantan Kadis Lingkungan Hidup Diperiksa 10 Jam",Sahriwansah yang juga baru mengundurkan diri sebagai Kepala Dinas Sosial Kota Bandar Lampung ini tidak menjawab terkait detail pemeriksaan penyidik.,http://regional.kompas.com/read/2022/10/06/191535678/dugaan-korupsi-retribusi-sampah-bandar-lampung-mantan-kadis-lingkungan,1
"Erick Thohir: Penugasan-penugasan di BUMN itu ""Tends to Corrupt...""","Erick mengungkapkan, untuk mengantisipasi korupsi di lingkup BUMN, dirinya memastikan penugasan yang diberikan harus disepakati oleh tiga menteri.",http://money.kompas.com/read/2022/10/06/184000226/erick-thohir--penugasan-penugasan-di-bumn-itu-tends-to-corrupt--,1
"Sidang E-KTP, Eks Ketua Tim Teknis Penerapan E-KTP Bantah Susun HPS",Ketua Tim Teknis Penerapan e-KTP Husni Fahmi membantah menyusun HPS terkait komponen e-KTP. Hal itu dikatakan dalam sidang di Pengadilan Tipikor,http://nasional.kompas.com/read/2022/10/06/18105641/sidang-e-ktp-eks-ketua-tim-teknis-penerapan-e-ktp-bantah-susun-hps,1
KPK Limpahkan Berkas Perkara Korupsi Pembelian Helikopter AW -101 ke Pengadilan Tipikor,Tim Jaksa KPK masih menunggu jadwal penetapan majelis hakim yang akan menyidangkan perkara tersebut berikut jadwal sidang perdananya.,http://nasional.kompas.com/read/2022/10/06/18040301/kpk-limpahkan-berkas-perkara-korupsi-pembelian-helikopter-aw-101-ke,1
KPK Dalami Prosedur Pembayaran untuk Pembelian LNG di Pertamina,Komisi Pemberantasan Korupsi (KPK) mendalami prosedur hingga pembayaran pengadaan liquefied natural gas (LNG) PT Pertamina tahun 2011-2021.,http://nasional.kompas.com/read/2022/10/06/15413071/kpk-dalami-prosedur-pembayaran-untuk-pembelian-lng-di-pertamina,1
"Kabar Viral 3 Pemandu Karaoke di Sunan Kuning Semarang Keroyok Rekan Kerja, Korupsi Jadi Motifnya","Para pelaku sempat memanggil korban, Lina, ke Wisma Arum Dalu sebelum melakukan pengeroyokan.",http://regional.kompas.com/read/2022/10/04/123032078/kabar-viral-3-pemandu-karaoke-di-sunan-kuning-semarang-keroyok-rekan-kerja,1
Jalan Panjang Mencari Keadilan Kasus Pembunuhan Saksi Kasus Korupsi di Semarang,"Keluarga korban pembunuhan yang jasadnya ditemukan dalam kondisi hangus terbakar di Kawasan Pantai Marina, Kota Semarang mengaku merasa trauma",http://regional.kompas.com/read/2022/10/04/122458578/jalan-panjang-mencari-keadilan-kasus-pembunuhan-saksi-kasus-korupsi-di,1
Mencegah Kehilangan Perpajakan dari Pengelolaan Dana Desa,"Jika diasumsikan penerimaan pajak per desa 5 persen per tahun, ada sekitar Rp 3 triliun potensi penerimaan pajak dari pengelolaan dana desa.",http://money.kompas.com/read/2022/10/04/104602226/mencegah-kehilangan-perpajakan-dari-pengelolaan-dana-desa,1
"Korupsi Pengadaan Pesawat Airbus Garuda, Anggota DPR 2009-2014 Jadi Tersangka",KPK menetapkan anggota DPR periode 2009-2014 sebagai tersangka kasus dugaan suap terkait pengadaan pesawat Airbus pada PT Garuda Indonesia.,http://nasional.kompas.com/read/2022/10/04/10172701/korupsi-pengadaan-pesawat-airbus-garuda-anggota-dpr-2009-2014-jadi-tersangka,1
"KPK Akui Tak Sulit Jemput Paksa Lukas Enembe, tapi...","Lukas telah dua kali dipanggil KPK, yakni pada 12 dan 26 September. Namun, Lukas tidak memenuhi panggilan itu dengan alasan sakit.",http://nasional.kompas.com/read/2022/10/03/22364451/kpk-akui-tak-sulit-jemput-paksa-lukas-enembe-tapi,1
"Soal Kasus Dugaan Korupsi Proyek Rp 166 Miliar, Pemkot Bima Serahkan Dokumen ke KPK","Sebanyak dua pejabat telah diperiksa KPK sebelumnya, yakni Kadis PUPR Kota Bima dan Kepala BPBD Kota Bima.",http://regional.kompas.com/read/2022/09/30/084254578/soal-kasus-dugaan-korupsi-proyek-rp-166-miliar-pemkot-bima-serahkan-dokumen,1
"Sikap Partai Demokrat Saat Kader Terlibat Korupsi, antara Lukas Enembe dan Anas Urbaningrum",Partai Demokrat terlihat berupaya memastikan Gubernur Papua Lukas Enembe menaati proses hukum tanpa mencederai citra partai.,http://nasional.kompas.com/read/2022/09/30/06000081/sikap-partai-demokrat-saat-kader-terlibat-korupsi-antara-lukas-enembe-dan,1
Eks Dirjen Perdagangan Dalam Negeri Dihadirkan dalam Sidang Kasus Ekspor CPO,Oke Nurwan menjelaskan beberapa pertanyaan yang diajukan Jaksa Penuntut Umum (JPO) dan pengacara terdakwa.,http://nasional.kompas.com/read/2022/09/29/21482991/eks-dirjen-perdagangan-dalam-negeri-dihadirkan-dalam-sidang-kasus-ekspor-cpo,1
"2 Mantan Bupati dan 3 Eks Pejabat Kabupaten Natuna Jalani Sidang Perdana Dugaan Korupsi Rp 7,7 Miliar",Pengadilan Negeri Tipikor Tanjungpinang menyidangkan perkara dugaan korupsi tunjangan rumah dinas (rumdis) DPRD Kabupaten Natuna.,http://regional.kompas.com/read/2022/09/29/180300378/2-mantan-bupati-dan-3-eks-pejabat-kabupaten-natuna-jalani-sidang-perdana,1
Pukat: Usulan Restorative Justice Johanis Tanak untuk Kasus Korupsi Aneh,"Menurut dia, tidak ada penggunaan restorative justice dalam kasus Tipikor. Sebab, konsep restorative justice sangat mengacu pada perspektif korban.",http://nasional.kompas.com/read/2022/09/29/17403921/pukat-usulan-restorative-justice-johanis-tanak-untuk-kasus-korupsi-aneh,1
"Perkara Lukas Enembe, Demokrat: Pemberantasan Korupsi Tunduk Hukum Negara Bukan Parpol","Diketahui, Enembe yang juga Ketua DPD Partai Demokrat Papua itu tak kunjung memenuhi panggilan pemeriksaan KPK di Jakarta meski sudah jadi tersangka",http://nasional.kompas.com/read/2022/09/28/17173781/perkara-lukas-enembe-demokrat-pemberantasan-korupsi-tunduk-hukum-negara,1
"Capim KPK Nyoman Wara: Korupsi Tak Hanya Rugikan Pelaku, tapi Juga Keluarga","Nyoman mengatakan, diperlukan kesadaran untuk membangun budaya antikorupsi sejak dalam keluarga.",http://nasional.kompas.com/read/2022/09/28/16440491/capim-kpk-nyoman-wara-korupsi-tak-hanya-rugikan-pelaku-tapi-juga-keluarga,1
KPK Periksa Zumi Zola Terkait Perintah Siapkan Uang untuk Pengesahan RAPBD Jambi,"“Saksi hadir, di dalami pengetahuan saksi mengenai adanya perintah terkait penyiapan uang yang diberikan kepada para anggota DPRD Jambi,"" katanya.",http://nasional.kompas.com/read/2022/09/28/15422951/kpk-periksa-zumi-zola-terkait-perintah-siapkan-uang-untuk-pengesahan-rapbd,1
"Berupaya Hubungi Lukas Enembe, Demokrat: Kami Ingin Penegakan Hukum Bebas Politik",Partai Demokrat merasa komunikasi perlu dibangun untuk mengetahui seluk beluk perkara dari sisi Lukas Enembe yang menjabat Ketua DPD Demokrat Papua.,http://nasional.kompas.com/read/2022/09/28/15330611/berupaya-hubungi-lukas-enembe-demokrat-kami-ingin-penegakan-hukum-bebas,1
"Pengacara Lukas Minta KPK Lihat Tambang Emas, ICW: Ini Proses Hukum, Bukan Studi Banding!",Membantah apa yang disangkakan KPK seharusnya tidak dilakukan dengan membayar aparat penegak hukum ke lokasi tambang Lukas Enembe.,http://nasional.kompas.com/read/2022/09/28/15222161/pengacara-lukas-minta-kpk-lihat-tambang-emas-icw-ini-proses-hukum-bukan,1
"Dugaan Korupsi APBDes Baturotok, Jaksa dan Inspektorat Sumbawa Lakukan Audit Investigasi",Tim audit investigasi melakukan cek lokasi terhadap masyarakat penerima bantuan dan mengundang seluruh KPM BLT Dana Desa,http://regional.kompas.com/read/2022/09/27/183140578/dugaan-korupsi-apbdes-baturotok-jaksa-dan-inspektorat-sumbawa-lakukan-audit,1
"Hakim Agung Tersangka Korupsi, Mahfud MD Putar Otak untuk Reformasi Hukum Sesuai Perintah Jokowi",Menko Polhukam Mahfud MD menyatakan Presiden Jokowi serius meminta supaya ada reformasi di sektor hukum peradilan.,http://nasional.kompas.com/read/2022/09/27/17235261/hakim-agung-tersangka-korupsi-mahfud-md-putar-otak-untuk-reformasi-hukum,1
"Kronologi Kuasa Hukum Lukas Enembe Disomasi Paulus Waterpauw, Bermula Singgung soal Posisi Wakil Gubernur Papua",Kuasa hukum Gubernur Papua Lukas Enembe mendapat somasi dari Penjabat Gubernur Papua Barat Paulus Waterpauw. Ini kronologi kasusnya.,http://regional.kompas.com/read/2022/09/27/153900678/kronologi-kuasa-hukum-lukas-enembe-disomasi-paulus-waterpauw-bermula,1
Sekda Flores Timur Diberhentikan dari Jabatannya Usai Ditahan oleh Jaksa karena Terseret Kasus Korupsi,"PIG dinonaktifkan setelah Kejaksaan Negeri Flores Timur, secara resmi menahannya selama 20 hari sejak 22 September 2022 hingga 11 Oktober 2020.",http://regional.kompas.com/read/2022/09/27/141836078/sekda-flores-timur-diberhentikan-dari-jabatannya-usai-ditahan-oleh-jaksa,1
"Lukas Enembe Judi di Singapura meski Sedang Sakit, Kuasa Hukum: Dia Cari ""Refreshing""","Lukas Enembe sebelumnya menolak hadir ke KPK untuk diperiksa sebagai tersangka dengan alasan sakit. Nah, sebelumnya kok bisa main judi meski sakit?",http://nasional.kompas.com/read/2022/09/27/11283591/lukas-enembe-judi-di-singapura-meski-sedang-sakit-kuasa-hukum-dia-cari,1
Jokowi Perintahkan Mahfud Reformasi Bidang Hukum Setelah Hakim Agung Jadi Tersangka Korupsi,Jokowi menyatakan akan menunggu proses hukum terhadap Sudrajad Dimyati yang kini masih berjalan di KPK.,http://nasional.kompas.com/read/2022/09/26/14401571/jokowi-perintahkan-mahfud-reformasi-bidang-hukum-setelah-hakim-agung-jadi,1
Kasasi 2 Terdakwa Korupsi Pembangunan Masjid Sriwijaya Ditolak MA,Permohonan kasasi dua terdakwa kasus korupsi pembangunan masjid Sriwijaya yakni Eddy Hermanto dan Syarifudin ditolak oleh Mahkamah Agung.,http://regional.kompas.com/read/2022/09/26/141323278/kasasi-2-terdakwa-korupsi-pembangunan-masjid-sriwijaya-ditolak-ma,1
"Temui Komnas HAM, DPR Papua Bahas Kasus Mutilasi di Mimika hingga Kasus Korupsi Lukas Enembe","Taufan mengatakan, Komnas HAM sebagai lembaga yang menangani hak asasi manusia akan menindaklanjuti kasus mutilasi di Mimika.",http://nasional.kompas.com/read/2022/09/26/13523201/temui-komnas-ham-dpr-papua-bahas-kasus-mutilasi-di-mimika-hingga-kasus,1
"Gubernur Lukas Enembe Disebut Suka Judi Kasino di Singapura, Tokoh Agama: Itu Penyakit Sosial",Tersangka gratifikasi Gubernur Lukas Enembe disebut sering bermain judi di kasino di Singapura. Hal itu tuai kritikan keras tokoh masyarakat Papua.,http://regional.kompas.com/read/2022/09/26/125255878/gubernur-lukas-enembe-disebut-suka-judi-kasino-di-singapura-tokoh-agama-itu,1
"Judi dengan Hasil Korupsi Bisa Jadi TPPU, KPK Buka Kemungkinan Usut ke Arah Sana dalam Kasus Enembe","Pihak KPK menyatakan, akan mengembangkan pengusutan dugaan suap dan gratifikasi yang diterima Gubernur Papua Lukas Enembe ke TPPU.",http://nasional.kompas.com/read/2022/09/26/12390341/judi-dengan-hasil-korupsi-bisa-jadi-tppu-kpk-buka-kemungkinan-usut-ke-arah,1
Saatnya Reformasi Jilid II,"Para koruptor melihat selalu ada ruang untuk dijatuhi hukuman ringan, peluang mendapat remisi dan bahkan bebas lepas dari hukuman. Tak ada jera.",http://nasional.kompas.com/read/2022/09/25/08254111/saatnya-reformasi-jilid-ii,1
Mahfud Sebut Hakim Agung yang Terseret OTT KPK Lebih dari 1,Menkopolhukam Mahfud MD menyebutkan hakim agung yang terseret operasi tangkap tangan (OTT) KPK bisa jadi lebih dari satu orang.,http://nasional.kompas.com/read/2022/09/25/07173711/mahfud-sebut-hakim-agung-yang-terseret-ott-kpk-lebih-dari-1,1
MA hingga KPK Didesak Tutup Celah Korupsi Hakim dan Pengadilan,KPK diminta mendalami berapa banyak dugaan jual beli putusan di MA yang dilakukan Hakim Agung Sudrajad Dimyati.,http://nasional.kompas.com/read/2022/09/25/05450071/ma-hingga-kpk-didesak-tutup-celah-korupsi-hakim-dan-pengadilan,1
"Hakim Agung Tersangka Suap, MA Didesak Evaluasi Total Semua Hakim",Menurut catatan ICW sampai saat ini KPK sudah membongkar kejahatan 21 hakim yang terlibat korupsi.,http://nasional.kompas.com/read/2022/09/25/05300041/hakim-agung-tersangka-suap-ma-didesak-evaluasi-total-semua-hakim,1
MA dan KY Diminta Segera Pecat Hakim Agung Sudrajad Dimyati,Kasus dugaan suap yang menjerat Hakim Agung Sudrajad Dimyati dinilai mengungkap celah dalam manajemen di Mahkamah Agung.,http://nasional.kompas.com/read/2022/09/25/05150051/ma-dan-ky-diminta-segera-pecat-hakim-agung-sudrajad-dimyati,1
Pemprov Sulbar Harap KAD Mampu Jadi Mitra Pencegahan Korupsi,"Penjabat Gubernur Sulawesi Barat Akmal Malik mengatakan pemberantasan korupsi tidak cukup dilakukan oleh pemerintah saja, tapi harus turut melibatkan masyarakat",https://www.liputan6.com/regional/read/5119927/pemprov-sulbar-harap-kad-mampu-jadi-mitra-pencegahan-korupsi,1
"Prabowo Peringatkan Industri Pertahanan: Kalau Ada Korupsi, Akan Saya Kejar",Prabowo menegaskan kepada semua kalangan agar memegang teguh integritas untuk kepentingan pertahanan negara.,https://www.liputan6.com/news/read/5119671/prabowo-peringatkan-industri-pertahanan-kalau-ada-korupsi-akan-saya-kejar,1
DPR soal Isu Setoran Bos Batu Bara ke Jenderal Polri: Lebih Baik Dibuktikan,"Wakil Ketua Komisi III DPR RI, Ahmad Sahroni menilai, pernyataan Ismail Bolong yang membawa nama jenderal petinggi Polri bisa saja dilaporkan ke pihak berwajib. Jika, hal yang diutarakan Ismail tidak benar.",https://www.liputan6.com/news/read/5119525/dpr-soal-isu-setoran-bos-batu-bara-ke-jenderal-polri-lebih-baik-dibuktikan,1
KPK Temukan Bukti Baru Kasus Lukas Enembe Usai Geledah 3 Lokasi di Jayapura,Komisi Pemberantasan Korupsi (KPK) menemukan bukti baru kasus dugaan suap dan gratifikasi proyek infrastruktur di Papua yang menjerat Gubernur Papua Lukas Enembe.,https://www.liputan6.com/news/read/5117135/kpk-temukan-bukti-baru-kasus-lukas-enembe-usai-geledah-3-lokasi-di-jayapura,1
Saat Ketua KPK Firli Bahuri Dianggap Mengistimewakan Tersangka Korupsi,Ketua KPK Firli Bahuri dianggap melanggar prinsip setiap warga negara Indonesia diperlakukan sama di mata hukum.,https://www.liputan6.com/news/read/5117042/saat-ketua-kpk-firli-bahuri-dianggap-mengistimewakan-tersangka-korupsi,1
Moratelindo Sangkal Terlibat Kasus Korupsi BTS Kominfo,Kejagung menaikkan status kasus dugaan tindak pidana korupsi proyek BTS Kementerian Komunikasi dan Informatika (Kominfo) dari penyelidikan ke penyidikan.,https://www.liputan6.com/bisnis/read/5115249/moratelindo-sangkal-terlibat-kasus-korupsi-bts-kominfo,1
"Pejabat Terjerat Korupsi Impor Garam, Kemenperin Dukung Proses Hukum","Mantan Dirjen Industri Kimia Farmasi dan Tekstil Kementerian Perindustrian (Kemenperin), MK ditetapkan sebagai tersangka kasus dugaan tindak pidana korupsi dalam pemberian fasilitas impor garam industri pada tahun 2016 sampai dengan 2022.",https://www.liputan6.com/bisnis/read/5114826/pejabat-terjerat-korupsi-impor-garam-kemenperin-dukung-proses-hukum,1
Kronologi Kasus Impor Garam yang Menjerat Pejabat Kemenperin,"Setelah mengumpulkan alat bukti yang cukup, pada Rabu 2 November tim penyidik Kejaksaan Agung telah menetapkan empat tersangka dalam kasus importasi garam.",https://www.liputan6.com/bisnis/read/5114741/kronologi-kasus-impor-garam-yang-menjerat-pejabat-kemenperin,1
"Ini Identitas 4 Tersangka Korupsi Impor Garam, 3 di Antaranya Pejabat Aktif Kemenperin",Kejaksaan Agung (Kejagung) resmi menetapkan empat tersangka kasus dugaan tindak pidana korupsi dalam pemberian fasilitas impor garam industri pada tahun 2016 sampai dengan 2022.,https://www.liputan6.com/news/read/5114729/ini-identitas-4-tersangka-korupsi-impor-garam-3-di-antaranya-pejabat-aktif-kemenperin,1
Eks Dirjen Kemenperin jadi Tersangka Kasus Korupsi Impor Garam,"Mantan Dirjen Industri Kimia Farmasi dan Tekstil Kementerian Perindustrian (Kemenperin), MK ditetapkan sebagai tersangka kasus dugaan tindak pidana korupsi dalam pemberian fasilitas impor garam industri pada tahun 2016 sampai dengan 2022",https://www.liputan6.com/bisnis/read/5114612/eks-dirjen-kemenperin-jadi-tersangka-kasus-korupsi-impor-garam,1
Kejagung Naikkan Status Kasus Korupsi Proyek BTS Kominfo ke Penyidikan,"Kejagung menyebut, nilai proyek BTS di Kominfo itu mencapai Rp10 triliun.",https://www.liputan6.com/news/read/5114564/kejagung-naikkan-status-kasus-korupsi-proyek-bts-kominfo-ke-penyidikan,1
"Mantan Kepsek di Ende NTT 'Sikat' Dana Komite Sekolah, Buat Plesiran Anak Istri Rp403 Juta","Mantan Kepala Sekolah di SMK Negeri I Ende Kabupaten Ende, NTT berinisial HGR menggunakan dana Komite Sekolah untuk kepentingan pribadi.",https://www.liputan6.com/regional/read/5113906/mantan-kepsek-di-ende-ntt-sikat-dana-komite-sekolah-buat-plesiran-anak-istri-rp403-juta,1
"Ada Dugaan Korupsi Tunjangan Kinerja di Kejari Bandar Lampung, Begini Modusnya",Kejaksaan Tinggi (Kejati) Lampung menemukan adanya indikasi dugaan tindak pidana korupsi di Kejaksaan Negeri (Kejari) Bandar Lampung.,https://www.liputan6.com/regional/read/5112444/ada-dugaan-korupsi-tunjangan-kinerja-di-kejari-bandar-lampung-begini-modusnya,1
"Bedah Kasus Korupsi di Perum Perindo, Berharap Tak Ada Kriminalisasi Direksi BUMN",Syahril Japarin divonis 8 tahun penjara dalam kasus korupsi pengelolaan keuangan Perum Perindo tahun 2016-2019 oleh jaksa penuntut umum.,https://www.liputan6.com/news/read/5111090/bedah-kasus-korupsi-di-perum-perindo-berharap-tak-ada-kriminalisasi-direksi-bumn,1
KPK Kaji Penerapan Restorative Justice pada Tindak Pidana Korupsi,"Menurut KPK, restorative justice Ini adalah proses pencarian bentuk bagaimana agar proses hukum itu benar-benar menyelesaikan masalah bangsa ini dari tindak pidana korupsi.",https://www.liputan6.com/news/read/5110567/kpk-kaji-penerapan-restorative-justice-pada-tindak-pidana-korupsi,1
KPK Duga Pengurusan Hak Guna Usaha di BPN Riau Harus Pakai Pelicin,KPK telah menetapkan sejumlah tersangka dalam kasus dugaan korupsi pengurusan HGU di Kanwil BPN Riau. Namun KPK belum mengungkap identitas tersangka.,https://www.liputan6.com/news/read/5108745/kpk-duga-pengurusan-hak-guna-usaha-di-bpn-riau-harus-pakai-pelicin,1
"Johanis Tanak Resmi Gabung KPK, Firli: Doakan Kami Bisa Bersihkan Negeri Ini dari Korupsi","Menurut Firli, lima pimpinan KPK sekarang bisa saling menguatkan di bidangnya masing-masing.",https://www.liputan6.com/news/read/5110021/johanis-tanak-resmi-gabung-kpk-firli-doakan-kami-bisa-bersihkan-negeri-ini-dari-korupsi,1
Hakim Agung Gazalba Saleh Irit Bicara Usai Diperiksa KPK,Tim penyidik Komisi Pemberantasan Korupsi (KPK) rampung memeriksa Hakim Agung Gazalba Saleh dalam kasus dugaan suap pengurusan perkara di Mahkamah Agung (MA).,https://www.liputan6.com/news/read/5109222/hakim-agung-gazalba-saleh-irit-bicara-usai-diperiksa-kpk,1
"Benny Tjokrosaputro, Terdakwa Kasus Korupsi Asabri dan Jiwasraya Dituntut Hukuman Mati",Benny Tjokrosaputro dituntut hukuman mati dalam perkara korupsi PT Asabri (Persero) dan PT Asuransi Jiwasraya.,https://www.liputan6.com/bisnis/read/5108783/benny-tjokrosaputro-terdakwa-kasus-korupsi-asabri-dan-jiwasraya-dituntut-hukuman-mati,1
"Terbukti Korupsi, Mantan Lurah di Pekanbaru Hanya Kena Hukuman Percobaan","Meski dinyatakan terbukti melakukan korupsi pengurusan surat tanah karena melakukan pungli SKGR, mantan lurah di Pekanbaru hanya mendapatkan hukuman percobaan.",https://www.liputan6.com/regional/read/5107134/terbukti-korupsi-mantan-lurah-di-pekanbaru-hanya-kena-hukuman-percobaan,1
"Berkasnya Lengkap, Tersangka Korupsi di UIN Suska Pekanbaru Malah Mendadak Gila",Kejari Pekanbaru menahan mantan Rektor UIN Suska Pekanbaru karena menjadi tersangka korupsi pengadaan jaringan internet.,https://www.liputan6.com/regional/read/5106060/berkasnya-lengkap-tersangka-korupsi-di-uin-suska-pekanbaru-malah-mendadak-gila,1
KPK Dalami Kewenangan Bupati Ikut Garap Proyek di Mamberamo Tengah,"Komisi Pemberantasan Korupsi (KPK) mendalami kewenangan Bupati Mamberamo Tengah Ricky Ham Pagawak (RHP) yang ikut serta mengerjakan beberapa proyek di Pemkab Mamberamo Tengah, Papua.",https://www.liputan6.com/news/read/5106887/kpk-dalami-kewenangan-bupati-ikut-garap-proyek-di-mamberamo-tengah,1
"Hadi Poernomo: SIN Pajak Banyak Manfaat, Cegah Korupsi hingga Dongkrak Tax Ratio","Payung hukum yang mendasari SIN Pajak mencakup Pasal 35a UU KUP, UU No.11/2016 tentang Tax Amnesty, dan UU No.9/2017 tentang Akses Informasi Keuangan Untuk Kepentingan Perpajakan.",https://www.liputan6.com/bisnis/read/5105638/hadi-poernomo-sin-pajak-banyak-manfaat-cegah-korupsi-hingga-dongkrak-tax-ratio,1
